filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
pop.00027.wav,30.00018140589569,0.37761196,0.085683316,0.15790229,0.002739115,2682.2841411936142,805299.060951892,2923.9677291945763,190731.5754696545,5956.0789882721865,3896392.825852954,0.1018672509425754,0.0028268000784801997,-5.627722e-07,0.012225785,1.5113525e-05,0.007644005,[83.35433468],-75.35942,4655.0464,83.35071,821.38226,10.695162,349.8251,14.4605,217.57625,14.239104,144.94328,7.397377,131.7548,5.2808986,110.707115,-0.3932321,98.54305,5.7210793,99.968155,3.3658254,70.61434,-2.5226786,61.910606,-4.2161746,65.166954,-1.8445053,60.04009,-5.9071975,55.244446,-1.2714547,53.251015,-3.7691808,79.08238,-2.8537426,82.17175,-0.9322696,73.31303,-1.1161617,75.45184,-2.7156475,96.588356
pop.00033.wav,30.00018140589569,0.4230361,0.08534158,0.13989581,0.002499339,2835.1193750729913,437532.66285503434,2731.752386563178,163886.60947120632,5944.9793131888055,2066062.8188546938,0.1370099061049884,0.0024319545597932314,-0.0001384246,0.010610813,-0.0005985611,0.0044944235,[99.38401442],-68.98024,9193.759,73.7614,495.87634,-12.468053,523.8652,9.550569,252.43509,-0.0406108,174.0623,12.724537,233.60402,3.1635811,135.78041,-0.07432033,162.85571,2.5329218,110.36514,2.8792171,57.23033,-1.67285,72.57148,-3.015692,95.89414,1.6231787,44.36293,1.0967094,42.982086,0.934407,29.837904,-0.41497242,35.48443,-1.2391863,34.023094,-0.7579691,32.95879,-1.7024554,36.50733,-1.0375841,50.94707
pop.00032.wav,30.00018140589569,0.42676923,0.08914072,0.09786053,0.0021464096,4225.461048803119,1637052.709495692,3404.380733377869,105212.00959673038,8483.38257685615,2099240.357308954,0.22864062197892498,0.018660875090691247,-1.1210364e-05,0.0038333237,1.009009e-05,0.0046376158,[95.703125],-113.163,6191.099,41.597984,878.24274,21.517519,621.76526,11.098094,412.99313,17.437098,237.42714,0.60965693,213.3081,3.0298932,130.57716,0.08525049,150.5465,3.4522667,149.33026,0.28739402,92.6547,0.6187023,84.1536,1.2615824,74.08573,2.8980768,72.816124,-0.776011,48.555134,0.21645004,56.90142,-1.4073851,48.512287,-0.7568185,56.607452,-0.86751634,74.39764,-1.5359049,81.10826,1.0719895,79.86755
pop.00026.wav,30.00018140589569,0.33496165,0.09055054,0.19562605,0.007855848,2525.591958741718,1009068.4973028606,2848.409561321618,276177.41702281317,5552.801896026682,4962314.647269265,0.10349447747486465,0.0038883941585913686,8.091549e-06,0.022925323,5.7186044e-05,0.011619783,[75.99954044],-73.37298,4160.4854,97.49157,805.47253,16.85425,538.2104,-0.59438705,261.1264,7.181828,266.88626,4.867855,176.42776,0.75712514,140.01073,-5.5480394,159.60017,0.9984068,116.38881,4.9286504,99.40958,-5.8325953,78.4816,-4.9275804,85.958275,-0.031149738,71.79204,-3.037111,74.41631,-0.14768393,87.160324,-2.3753452,87.69813,0.7281252,80.11738,0.68922055,66.93136,1.9680396,90.84833,0.8018674,79.42986
pop.00030.wav,30.00018140589569,0.3576304,0.08470641,0.20309304,0.0063377786,3070.6727406199198,609003.4853856377,2975.765677307878,125019.75527854124,6653.076964907193,2280585.7830417478,0.14867918600154678,0.004605940713558664,-1.1970155e-05,0.022783319,2.2641003e-05,0.0114915855,[95.703125],-18.16849,3335.7185,72.28313,499.33835,-4.8913684,292.33978,-0.37640285,228.98836,1.6872772,109.111946,-0.92444575,134.467,-1.3286743,80.79638,-0.3421871,88.718025,0.6516296,108.72591,-0.18650626,71.82161,-1.2240082,78.77627,-1.051329,63.261433,2.5230043,40.386402,1.2420251,38.19429,1.7439938,40.74786,-3.4468458,48.314934,0.39184928,46.473095,-0.8587082,38.4771,0.9233996,35.871727,1.6603035,42.6958
pop.00024.wav,30.00018140589569,0.41110682,0.09713425,0.20741427,0.008896875,3301.0929851622573,798222.5307328783,3175.46412669437,125804.76137884347,7301.5711100638055,2342263.8941480424,0.14444628226508122,0.006814772245016886,-2.870822e-06,0.019807955,-7.06427e-05,0.018838868,[117.45383523],-40.904087,3890.9048,61.539993,571.06445,9.868572,408.32724,10.09878,352.74106,8.45437,171.65181,5.3719335,201.02599,8.382931,117.85625,3.5187216,114.451515,8.25046,92.71447,5.878693,94.88551,-0.09783145,73.957466,-0.5606232,74.578865,0.55596256,54.74159,-1.9817554,66.258965,1.9108728,70.193,0.07908032,85.7801,-1.2651286,92.02022,1.2358273,93.99926,1.4984128,102.68837,0.94746727,96.332115
pop.00018.wav,30.00018140589569,0.4100085,0.08659809,0.20743433,0.0037408872,3433.985232759774,838745.4679575317,3405.7666992378154,91906.6438834047,7932.862007866879,1550716.7355887932,0.12767176322022428,0.005567693050138955,-1.2165088e-05,0.021277297,3.1947144e-05,0.013078064,[123.046875],-48.96048,2195.9536,62.627907,459.51944,34.227123,455.1799,12.322167,276.11377,16.563198,106.25498,8.6150255,154.13899,8.76582,103.667465,5.259592,84.68612,6.7995486,75.960075,9.060048,86.20854,-4.08107,58.392807,-0.74512833,58.332573,-0.38003916,42.51073,-0.47521967,68.44893,0.65018153,69.87074,1.7141887,78.782394,1.3645209,87.70449,1.9240906,116.108376,3.8515856,128.18143,1.6070632,82.20063
pop.00019.wav,30.00018140589569,0.37659606,0.08803176,0.21086526,0.0058019003,3131.3254321239874,1199192.9477384682,2944.985724987451,192136.43050077237,6553.363079593242,3401497.5243743723,0.15598678883894046,0.011588475963752006,3.6864515e-07,0.020487199,-5.8488567e-05,0.015610871,[92.28515625],-25.120619,3879.19,70.80853,825.8247,2.9293947,464.40118,7.533097,298.6773,1.4523044,198.7821,2.8564467,248.91246,1.914424,129.72878,-6.8212695,103.81511,0.29936558,123.063095,-1.9430238,97.923546,-6.645997,80.92769,-0.24678159,57.959644,-0.7579965,67.855835,-4.2492867,54.43546,-2.4382405,44.98759,-5.674394,34.774372,-1.5684768,48.417656,0.6676503,68.26251,1.6919546,73.85924,0.78575623,58.09165
pop.00025.wav,30.00018140589569,0.3302879,0.093821734,0.18959826,0.006510381,2927.989977321795,1581819.6522578385,3200.8357557441045,293165.73445767484,6815.933262942285,5626756.4845539555,0.10568551213263727,0.0076709876360752105,-7.936754e-06,0.021743078,1.2861639e-05,0.011405177,[151.99908088],-106.827194,5106.1553,81.033424,1243.4789,47.809032,548.8052,13.651415,242.0806,13.011486,125.917015,6.87809,196.18274,7.5865817,121.28171,-2.6358702,100.57842,-2.5064447,147.74707,1.8714427,101.90915,-5.1371155,81.18802,-2.7479079,56.071236,-3.6657836,61.89637,-7.8779287,63.161858,-4.803598,66.33847,-6.376539,57.833637,-7.391505,66.46036,-4.730377,81.327354,-0.12420286,122.21531,-2.3227947,90.05216
pop.00031.wav,30.00018140589569,0.36610875,0.08526597,0.1983218,0.006053899,3110.898195801066,607493.8035161756,2992.0106379280487,120295.8971127492,6744.988602994489,2183333.8564044028,0.15285733275328692,0.004725775148591775,1.893869e-05,0.02090574,-3.1268566e-05,0.011420896,[95.703125],-18.84539,3374.669,71.32566,495.48764,-3.766896,284.5831,-1.4087266,247.31259,0.7054629,123.88206,-1.058955,142.44643,-1.0548252,86.42157,-0.24742085,95.92906,0.62572324,119.48216,0.4270431,80.20246,-1.5037422,85.00076,-1.0761551,71.306244,2.4198709,47.12731,1.2452441,43.41188,0.9670449,49.36763,-3.5875123,53.989407,0.8897862,48.130535,-0.5054511,41.482452,0.7039658,39.179157,1.6666042,48.366364
