filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
classical.00079.wav,30.013333333333332,0.21777762,0.085256815,0.018832877,0.00014526873,790.5070053578883,32432.27925107924,900.4092978379912,44425.15147215845,1159.412272513051,142711.8215835332,0.05208824258023975,0.0003647322756685791,-1.1664974e-05,0.00042262673,-4.255347e-05,1.3868706e-05,[143.5546875],-437.6044,4082.8062,170.93153,824.8565,7.4195814,660.673,-3.083473,127.03363,0.7893823,137.47867,-11.128749,131.37071,-12.52278,122.347084,-6.907836,111.211655,-5.858702,193.85828,-8.461237,126.476,-8.481487,159.21576,-8.339388,216.91171,-7.378574,125.968704,-6.732569,93.212494,-6.086592,68.77833,-7.0612326,84.011215,-6.655327,101.33982,-4.2900767,73.06441,-4.3928785,59.86482,-4.906606,102.920944
classical.00045.wav,30.17142857142857,0.23616467,0.08397744,0.13830632,0.0017512287,1176.94499389589,25237.376474452787,1504.862179816366,31456.495428042366,1903.8084622896636,101098.15832420602,0.06226149338942308,0.00025357041485916227,0.0008035056,0.017278004,0.0008425705,0.00093674293,[184.5703125],-171.08478,1641.1954,156.89876,252.36038,-21.833307,159.827,5.3263197,188.17166,-4.0699153,110.758896,-3.731567,78.428185,-8.900291,87.725334,-4.9369226,87.20759,-7.900487,103.58817,-5.3933387,95.21204,-9.340079,121.17883,-6.6050344,87.51714,-7.78757,90.59705,-1.3528191,81.87085,-3.542935,76.83067,-2.861669,46.01259,-3.8928695,51.056023,0.2837176,93.04096,-3.4214509,123.23767,-0.9098751,102.52678
classical.00051.wav,29.992925170068027,0.38145718,0.085766286,0.08052824,0.003169796,1527.645526468431,232397.0976208954,2079.667989641171,196188.4202797739,3220.8305240784634,1525371.2022445009,0.06010507872968266,0.0016020911563379623,-0.0005126255,0.0057164696,-0.0012919115,0.0011452119,[135.99917763],-230.27237,28254.176,119.15338,1155.0316,-1.0512242,1083.2749,28.384491,95.97859,10.00878,138.4082,16.125822,74.14688,4.793946,66.36472,6.192378,36.05937,0.9515957,34.03402,5.915187,40.897617,-1.1755239,55.36878,3.5739172,40.107285,-2.0996544,39.32734,-0.90729177,34.103886,-1.8530506,29.00945,-0.0061340802,39.24841,-2.7977016,35.69533,2.3327787,41.128937,-1.4417099,66.38082,2.738794,60.883205
classical.00086.wav,30.013333333333332,0.31202316,0.08150466,0.03149893,0.00035720848,1356.2906975154956,220700.31544925718,1495.0511816993712,165492.55173249505,2496.3027706279004,1054227.200146508,0.07683462333236658,0.001008743462306971,-1.7120055e-06,0.00073384953,-6.793939e-06,0.00018695653,[99.38401442],-283.51343,5399.0845,159.5616,1286.635,-29.515244,164.56541,18.527405,101.159904,-9.859647,112.86976,-3.4256573,51.77708,-10.98901,44.1016,-9.791544,43.37023,-8.29952,35.570316,-4.2436934,43.237755,-2.871725,53.98211,-5.970813,61.940685,-4.0241084,62.468193,-3.350324,54.771015,-3.3981566,53.71841,-1.8631134,56.66333,-0.44908857,68.4994,1.9014163,56.33458,-0.11366266,58.9979,-2.81079,50.22828
classical.00092.wav,30.013333333333332,0.181111,0.08849764,0.08412108,0.0014408538,1807.928081844617,222103.62742871916,1439.0486310533795,51233.611602480414,3073.2943576892403,641974.970333155,0.13096813370069604,0.003376393906664151,-0.00058196957,0.008188151,-0.0005358212,6.537561e-05,[95.703125],-299.6929,5247.3022,103.639175,658.11725,-27.674162,288.74384,51.015617,109.83698,12.293651,147.41713,16.498365,69.64057,-10.951071,95.66361,-0.88763505,127.04919,3.8555367,319.0153,12.946044,214.81473,-12.410851,346.4123,2.478124,266.0793,5.183284,231.80795,-0.74185205,177.35243,-0.6057204,78.73659,-1.1729354,93.02767,5.935392,117.285675,9.813154,170.8517,-2.6790278,263.77377,-3.0694277,457.2053
classical.00093.wav,30.013333333333332,0.22694331,0.088712744,0.08244843,0.0017944754,1623.758025282237,47648.8303420094,1551.132227613424,79003.56288445521,2732.0272281938805,294297.4877928691,0.10824964955529776,0.0008626330740070056,-0.000699541,0.0069560576,-0.0004476554,0.00039269635,[135.99917763],-207.42522,1671.6696,117.61352,212.66342,-41.420906,546.6037,13.249367,155.46446,-1.6709114,69.513695,15.538312,106.619415,-10.338402,160.89203,-1.8724031,141.65643,-12.771744,96.13075,6.9996595,128.17894,-0.77371335,209.8166,2.0700433,159.9829,-8.253666,185.85457,-1.4549944,203.72496,-7.0775576,121.86699,0.936332,53.419125,-5.5453153,85.84099,-8.510655,107.1272,-1.4852846,131.21477,5.3822665,168.53978
classical.00087.wav,30.013333333333332,0.27436775,0.083432086,0.021454155,0.00012662838,877.3225402621281,32743.53490123372,1109.2624488334855,53424.66989179192,1457.7129178146752,202435.2769305671,0.05104483879543697,0.0001581556372488675,-2.7734343e-06,0.0005070772,-5.2321725e-06,1.239753e-05,[123.046875],-392.925,5074.7446,190.73505,383.7532,-13.30989,588.5145,8.256798,77.21142,1.556012,66.524124,-11.073181,53.963688,-11.240291,43.835423,-13.994958,34.253292,-10.621299,48.5956,-9.390467,42.00481,-4.6211743,52.103466,-10.071729,58.35955,-4.8217816,52.212666,-1.7488229,53.12332,-4.6646323,48.098953,-2.1138492,50.306133,1.0292008,49.52698,1.3127502,62.584064,-0.15136653,66.85412,-1.4068552,77.57881
classical.00050.wav,30.013333333333332,0.28601068,0.08429882,0.00796935,1.6649577e-05,1170.256219652541,48632.91421014618,1595.7242598768528,52723.92778123913,2360.475388812355,237709.6531296693,0.04948709698859242,0.00021770621715474258,0.00018038618,6.900377e-05,0.00017344509,1.5752447e-06,[107.66601562],-449.5513,4610.8945,151.49677,454.74854,-12.753423,132.90608,44.259808,45.60708,6.2501945,38.305,4.054499,20.805113,-1.476217,30.65865,-1.6236228,37.524086,-2.4865205,29.22711,-4.2856755,19.257015,-9.663299,21.979763,-1.3531811,25.4436,0.13567676,48.00318,3.7148328,107.213806,5.2865734,99.47513,1.218398,38.958275,-2.2903373,47.490307,-4.1148243,43.31369,-1.8152444,30.791824,1.2281772,42.06261
classical.00044.wav,30.013333333333332,0.2522556,0.08601968,0.017921153,4.4761175e-05,1181.8840729236783,114935.1147116843,1412.4917005979726,97035.79320851532,2033.66365012326,570186.3934835031,0.0717101248308198,0.0005432708441789496,0.0001809779,0.00033626508,6.1685496e-05,4.4259123e-06,[80.74951172],-402.20825,2900.0007,153.97675,1290.6167,-15.228629,321.37134,15.294283,200.4134,-3.0716236,139.32404,-3.1837263,136.51025,-9.759971,168.06392,-17.305773,147.78238,-12.305009,135.79897,-7.9180746,173.5932,-7.099395,126.12958,-0.29572114,133.33919,1.5226654,122.392654,-1.4603269,105.58041,-1.7256626,134.3296,1.8572627,61.887657,5.023853,110.85408,-0.75402695,108.32485,-0.13914439,137.76387,-2.8488662,226.46866
classical.00078.wav,30.013333333333332,0.22509545,0.08397666,0.006627279,1.939525e-05,715.8536805780552,44129.806697895256,1031.2457016093967,80602.52786434801,1038.6731211934455,307229.744014603,0.041281857236078884,0.00011056806413282094,-2.2668964e-05,5.664226e-05,-3.5556513e-05,1.344631e-06,[67.99958882],-552.1586,1649.3047,173.31636,670.972,26.347733,200.8299,14.1246195,71.38364,7.2601395,46.247627,-7.080264,55.358166,-5.8543334,56.494793,-10.337285,35.901905,-11.018615,59.940147,-9.1995945,53.83066,-8.825932,74.30409,-4.9307857,100.06087,-3.6539578,62.57792,-4.2796836,67.948204,-3.4603527,55.378696,-4.822288,45.697723,-5.6770315,67.54574,-6.540836,51.674545,-8.199671,47.662323,-6.445196,58.52494
