filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
country.00088.wav,30.013333333333332,0.35365322,0.083761066,0.15261815,0.0027222505,1622.809613774545,233993.92860289157,1963.3073230374284,129836.92411252824,3527.1653177566704,1474649.6452394025,0.06605051841647332,0.0006933067932736209,7.552998e-07,0.016264256,-3.6114383e-05,0.0039662556,[103.359375],-121.959,3047.7935,123.24601,477.44427,-8.496771,516.23413,51.599014,221.00049,-0.10669129,181.82208,20.418154,147.61255,-11.878725,127.89868,16.262133,88.416664,-11.5288105,117.479774,11.832639,115.01474,-8.090614,88.4794,9.130125,56.049484,-8.650755,76.10077,5.554146,67.40345,-5.7135496,72.51757,3.9488192,74.39399,-5.4610395,75.07006,4.971839,46.696354,-3.0476742,68.20656,-3.32546,49.79607
country.00063.wav,30.013333333333332,0.3339356,0.09654078,0.1314034,0.0024249053,1614.5879178215193,601554.4811190891,2016.5163397931567,331179.4739525643,3657.9216552167923,3626517.55829337,0.05825803303847641,0.0012668592967692456,-0.00013207173,0.011721705,0.00018587343,0.004336907,[83.35433468],-185.41428,5599.9824,118.49516,1307.4738,17.795776,317.76804,48.869015,323.548,-2.1734657,192.1694,21.354282,211.9913,-8.994565,190.47081,20.53351,107.59114,-11.412323,181.05864,9.274986,179.35022,-5.478168,123.36345,5.76185,114.21853,-2.9883938,117.26943,3.4418383,104.07369,-6.075713,97.67607,1.2715186,74.70969,-5.935121,79.795265,7.086093,152.17174,-2.1568449,116.37063,4.8877244,215.46606
country.00077.wav,30.013333333333332,0.3373224,0.08274239,0.13141257,0.00164043,1513.0709549777368,93521.01209730738,1558.0992064832822,63112.971675780085,2922.4536869199537,472814.5392947658,0.08782189554331013,0.0005251275934470929,-1.1425302e-06,0.011997237,-2.1529406e-05,0.002628414,[184.5703125],-118.21476,1632.1373,152.9557,462.94766,-46.51243,247.71553,31.121635,132.93759,-17.298687,154.029,6.282562,121.10341,-3.6962414,143.92528,13.058594,90.53445,-13.1422205,82.123886,15.704863,79.58546,-13.088502,78.12545,5.70854,62.490532,-10.694908,52.41819,1.0137244,64.74485,-6.701207,53.066017,2.588542,50.438816,-9.805691,63.102886,0.15128015,58.444714,-3.4621062,45.693893,-7.415149,46.84117
country.00076.wav,30.013333333333332,0.29725638,0.0875647,0.12828696,0.0027854978,1321.6158526816876,405463.91654604307,1409.9383465013382,241520.4871071153,2589.8631226435614,1815443.0866969184,0.06649877042246713,0.0016717034125554539,2.4786784e-06,0.01248728,-5.126577e-07,0.0027658206,[143.5546875],-183.98438,6370.947,159.79948,1942.2931,-23.137691,704.088,43.02262,582.01434,-9.470627,397.03433,8.825906,211.85977,-1.6558597,182.5045,4.349173,187.1593,-13.371262,135.56825,0.83122224,124.40347,-13.96949,104.02262,1.4447742,97.9025,-7.3807516,82.67976,0.61156195,80.6541,-3.3913934,67.904076,-3.5919592,60.917767,-9.069878,59.926067,-3.1678312,65.40374,-4.073247,41.81996,-7.056792,81.26364
country.00062.wav,30.013333333333332,0.39030823,0.08654057,0.13012476,0.0014431805,2166.6058740602375,283523.4287420632,2277.4526931355217,70546.80669638085,4793.95216656395,1090606.3013688459,0.10233551757057231,0.0015463645224876698,1.8820556e-06,0.008776486,0.00024850102,0.0040087732,[172.265625],-94.152916,1609.9695,109.18758,369.86368,-11.8546715,201.81378,41.572716,206.36452,-19.482601,113.02854,23.833263,104.30054,-19.930464,84.538994,20.372795,61.204685,-17.291353,74.56931,16.56533,77.21735,-10.201443,78.2219,9.38751,44.286015,-10.049829,73.789764,7.798575,51.50714,-15.0875025,46.148514,3.273007,44.045982,-10.460257,47.122215,7.5392833,57.75035,-5.544067,51.669,2.2245817,66.69357
country.00089.wav,30.013333333333332,0.32217377,0.090071276,0.10463605,0.0022645267,1321.763474242666,511284.3741704446,1667.402481485931,218567.2322827206,2584.125931246375,2382274.8890214046,0.052491933729698376,0.0012493666869284378,7.2150974e-06,0.009400405,-4.926223e-05,0.001661519,[143.5546875],-205.06755,5286.3784,140.98952,1019.8851,-8.963087,482.64935,36.968815,272.05887,6.427648,250.26125,14.8694515,156.54933,-4.316959,201.72601,12.225619,148.70183,-11.42915,148.15463,11.855211,121.5374,-7.889388,101.28574,9.9110365,117.85722,-2.3491375,81.97262,4.485367,114.7821,-5.0009093,94.49184,3.145683,91.83878,-4.52689,113.72285,2.6499436,85.19951,-3.1149898,75.81954,-10.708285,84.84821
country.00048.wav,30.013333333333332,0.31120384,0.09125736,0.11688875,0.0020986607,1939.8088632523286,421875.2750683609,2482.523837974806,163387.01985457938,4126.805904237964,2361205.758540381,0.06396371084686775,0.0011583254108737705,-6.076209e-07,0.00879348,-5.8086607e-05,0.0027279595,[117.45383523],-148.98796,5227.696,107.2436,701.0512,11.189903,393.95465,26.696136,213.02422,11.397693,266.60147,-3.8045828,201.68146,14.0203285,91.86317,-5.8768187,90.22136,-11.0484915,98.708046,2.7971046,84.74428,-8.450597,82.86645,3.1810462,66.94385,-0.76783913,60.324123,-12.403871,86.20586,-6.2924423,78.61965,-3.3005712,48.580666,-8.160136,50.926006,-6.577002,52.020554,-3.674575,50.288574,-2.9715989,45.1078
country.00074.wav,30.013333333333332,0.35499328,0.08673499,0.08229554,0.002956966,1534.0502230522668,452977.31031523854,1696.9819905063848,202358.7449665892,3117.7596727269433,1950393.8071357063,0.07112819025522042,0.0018256250219447956,-9.962466e-07,0.0058013867,-1.7361994e-05,0.0016816416,[135.99917763],-207.24358,11787.833,130.93799,835.5093,-18.50727,502.0247,33.30124,369.89395,-3.9344985,446.39188,15.381376,125.967896,-6.393797,237.00206,2.9486027,131.68365,-16.781153,154.87463,7.0790563,183.3914,-8.595193,127.590836,4.7997184,71.96378,-12.249361,119.612724,-1.0135845,66.26567,-4.5457964,77.53868,-6.0678244,64.28131,-5.5366726,57.836178,-2.3692818,48.327377,-6.538889,65.674644,-5.8997445,53.83708
country.00060.wav,30.013333333333332,0.3421015,0.08824841,0.14097315,0.0017180074,1373.6283722587968,521666.17965490185,1930.587907991931,299911.1014300102,3070.4965401138343,3408988.926022233,0.04291625882153906,0.001119742363480431,7.142463e-07,0.016650783,-0.00015734228,0.0013936708,[69.83741554],-178.47949,3801.5442,130.10803,1009.0646,12.076066,245.87119,47.04983,124.78259,2.611667,172.41847,24.099432,122.67185,-4.625375,107.37287,22.778528,102.94592,-10.929766,203.95369,13.5343075,144.22531,-6.8069158,131.2214,8.726394,96.37542,-6.0959067,79.96252,4.0816507,55.966526,-5.155068,55.393852,7.86254,62.91231,-5.255989,96.19483,3.9590065,67.05997,-3.1323974,76.87783,-4.381459,66.98292
country.00061.wav,30.013333333333332,0.3145773,0.08578085,0.1072092,0.0014233756,1397.8552410654052,378314.3098126219,1896.1999665702674,247754.8110166967,3101.2558797672564,2762629.3936713967,0.04858304028905646,0.0007046563894854306,-7.896582e-06,0.009807268,-0.00013744232,0.0009075544,[60.09265988],-186.33115,4649.86,135.86916,840.354,5.9504013,260.3518,45.837704,144.39929,-5.776936,178.0611,22.777603,93.90461,-12.992677,109.07663,17.12588,108.81152,-13.76287,131.41895,9.738707,116.31087,-8.365436,84.60877,6.6548285,74.515686,-9.0857115,61.6491,5.422782,64.84832,-6.856298,70.782776,1.5570384,87.92668,-8.555395,65.15011,5.446114,86.91355,-4.3698983,40.536125,-4.7165666,73.12394
